airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
EKAR,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LSZC,1,1,0,0,arrivals,0.0,0.0,path0_legacy
UUBC,1,0,0,0,arrivals,0.0,0.0,path0_legacy
UUBI,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LFCI,1,1,1,1,arrivals,1.0,1.0,path0_legacy
LFGA,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EGUB,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ENLA,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LKRO,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LRSM,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHKE,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EGSC,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ENDR,1,0,0,0,arrivals,0.0,0.0,path0_legacy
UBBL,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LHPR,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EGWC,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EHPK,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LPVR,1,1,1,2,arrivals,1.0,2.0,path0_legacy
EPWK,1,0,0,0,arrivals,0.0,0.0,path0_legacy
GMAZ,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LIQS,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LKMH,1,1,0,0,arrivals,0.0,0.0,path0_legacy
EHTW,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EPNT,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EGFE,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ENQC,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LIMW,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LSTS,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LYKV,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHDV,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDLE,1,1,0,0,arrivals,0.0,0.0,path0_legacy
EGBP,1,1,0,0,arrivals,0.0,0.0,path0_legacy
ENQM,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDFE,1,1,1,2,arrivals,1.0,2.0,path0_legacy
LFSG,1,0,0,0,arrivals,0.0,0.0,path0_legacy
UBBF,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHFD,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHLI,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDBR,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EDXQ,1,1,0,0,arrivals,0.0,0.0,path0_legacy
EDTF,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LDRG,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EIWT,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ENUN,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LGKZ,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LFMH,1,1,1,1,arrivals,1.0,1.0,path0_legacy
EPPW,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LFPN,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LFOP,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LOLW,1,1,0,0,arrivals,0.0,0.0,path0_legacy
ENSF,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDQM,1,1,1,1,arrivals,1.0,1.0,path0_legacy
DABT,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHGQ,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDMV,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDAQ,1,1,0,0,arrivals,0.0,0.0,path0_legacy
EGOV,1,1,0,0,arrivals,0.0,0.0,path0_legacy
ENUS,1,0,0,0,arrivals,0.0,0.0,path0_legacy
ENGA,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LRAR,1,0,0,1,arrivals,0.0,1.0,path0_legacy
LFLH,1,1,0,0,arrivals,0.0,0.0,path0_legacy
LFBA,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ULMM,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LFRI,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EHFR,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LGKA,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EGBK,1,1,0,0,arrivals,0.0,0.0,path0_legacy
EIWF,1,1,1,1,arrivals,1.0,1.0,path0_legacy
BIGJ,1,0,0,0,arrivals,0.0,0.0,path0_legacy
LJPZ,1,1,1,2,arrivals,1.0,2.0,path0_legacy
EHLE,1,1,1,1,arrivals,1.0,1.0,path0_legacy
ENUK,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EDTD,1,1,1,1,arrivals,1.0,1.0,path0_legacy
LFLO,1,0,0,0,arrivals,0.0,0.0,path0_legacy
EFLP,1,0,0,0,arrivals,0.0,0.0,path0_legacy
OOA,7964,42,0,0,arrivals,0.0,0.0,path1_penalty
OOA,7892,80,0,0,departures,0.0,0.0,path1_penalty
LTFM,2282,1315,1311,1319,departures,0.5744960560911481,0.5780017528483786,path1_penalty
LTFM,2258,1887,1865,1871,arrivals,0.8259521700620017,0.8286093888396812,path1_penalty
EHAM,2148,2144,2144,2165,departures,0.9981378026070763,1.0079143389199254,path1_penalty
EHAM,2136,1929,1926,1930,arrivals,0.901685393258427,0.903558052434457,path1_penalty
EDDF,2094,2085,2080,2084,departures,0.9933142311365807,0.9952244508118434,path1_penalty
EDDF,2091,1835,1831,1834,arrivals,0.8756575801052128,0.877092300334768,path1_penalty
LFPG,2084,2067,2058,2068,departures,0.9875239923224568,0.9923224568138196,path1_penalty
LFPG,2066,1774,1773,1830,arrivals,0.8581800580832527,0.8857696030977735,path1_penalty
EGLL,2001,1989,1987,2023,departures,0.9930034982508745,1.0109945027486258,path1_penalty
EGLL,1986,1701,1697,1829,arrivals,0.8544813695871097,0.9209466263846928,path1_penalty
LEMD,1786,1614,1612,1619,arrivals,0.9025755879059351,0.906494960806271,path1_penalty
LEMD,1773,1670,1668,1670,departures,0.9407783417935702,0.9419063733784546,path1_penalty
LEBL,1597,1529,1527,1528,arrivals,0.9561678146524734,0.9567939887288667,path1_penalty
LEBL,1591,1583,1582,1583,departures,0.994343180389692,0.9949717159019484,path1_penalty
EDDM,1573,1562,1558,1562,departures,0.9904640813731723,0.993006993006993,path1_penalty
EDDM,1571,1486,1481,1482,arrivals,0.942711648631445,0.9433481858688734,path1_penalty
LIRF,1449,1445,1445,1449,departures,0.9972394755003451,1.0,path1_penalty
LTAI,1437,763,761,772,arrivals,0.5295755045233125,0.5372303409881698,path1_penalty
LEPA,1436,1385,1384,1389,arrivals,0.9637883008356546,0.9672701949860725,path1_penalty
LTAI,1435,728,727,730,departures,0.5066202090592334,0.5087108013937283,path1_penalty
LIRF,1433,1297,1296,1300,arrivals,0.9043963712491278,0.9071877180739707,path1_penalty
LEPA,1417,1239,1238,1239,departures,0.8736767819336627,0.8743824982357092,path1_penalty
LGAV,1317,134,126,127,arrivals,0.09567198177676538,0.09643128321943811,path1_penalty
LGAV,1306,305,301,308,departures,0.2304747320061256,0.23583460949464014,path1_penalty
EGKK,1223,1218,1218,1219,departures,0.9959116925592805,0.9967293540474244,path1_penalty
EGKK,1220,1129,1129,1130,arrivals,0.9254098360655738,0.9262295081967213,path1_penalty
EIDW,1188,1110,1109,1112,arrivals,0.9335016835016835,0.936026936026936,path1_penalty
EIDW,1185,1165,1164,1164,departures,0.9822784810126582,0.9822784810126582,path1_penalty
LSZH,1178,1167,1160,1166,departures,0.9847198641765704,0.9898132427843803,path1_penalty
LSZH,1160,1076,1073,1084,arrivals,0.925,0.9344827586206896,path1_penalty
LOWW,1156,1145,1143,1153,departures,0.9887543252595156,0.9974048442906575,path1_penalty
EKCH,1152,1058,1058,1058,arrivals,0.9184027777777778,0.9184027777777778,path1_penalty
LOWW,1145,1074,1072,1079,arrivals,0.9362445414847161,0.9423580786026201,path1_penalty
EKCH,1140,1117,1117,1122,departures,0.9798245614035088,0.9842105263157894,path1_penalty
LTFJ,1138,1003,999,1004,arrivals,0.8778558875219684,0.8822495606326889,path1_penalty
LTFJ,1137,1030,1030,1045,departures,0.9058927000879508,0.9190853122251539,path1_penalty
LPPT,1010,976,976,976,departures,0.9663366336633663,0.9663366336633663,path1_penalty
LPPT,1001,906,906,907,arrivals,0.9050949050949051,0.906093906093906,path1_penalty
LFPO,992,985,985,988,departures,0.9929435483870968,0.9959677419354839,path1_penalty
LFPO,991,949,949,951,arrivals,0.9576185671039354,0.9596367305751766,path1_penalty
LIMC,973,969,966,968,departures,0.9928057553956835,0.9948612538540597,path1_penalty
LIMC,967,892,886,890,arrivals,0.9162357807652534,0.9203722854188211,path1_penalty
ENGM,940,886,885,899,arrivals,0.9414893617021277,0.9563829787234043,path1_penalty
ENGM,932,807,806,815,departures,0.8648068669527897,0.8744635193133047,path1_penalty
EGCC,926,919,918,920,departures,0.9913606911447084,0.9935205183585313,path1_penalty
EGCC,924,840,840,841,arrivals,0.9090909090909091,0.9101731601731602,path1_penalty
EGSS,888,846,840,844,arrivals,0.9459459459459459,0.9504504504504504,path1_penalty
EGSS,885,882,879,880,departures,0.9932203389830508,0.9943502824858758,path1_penalty
EPWA,880,783,780,780,arrivals,0.8863636363636364,0.8863636363636364,path1_penalty
EPWA,875,870,870,872,departures,0.9942857142857143,0.9965714285714286,path1_penalty
EBBR,872,868,868,878,departures,0.9954128440366973,1.0068807339449541,path1_penalty
EBBR,871,786,784,795,arrivals,0.9001148105625718,0.912743972445465,path1_penalty
EDDB,870,851,848,861,departures,0.9747126436781609,0.9896551724137931,path1_penalty
LEMG,861,843,843,843,arrivals,0.9790940766550522,0.9790940766550522,path1_penalty
LEMG,850,846,846,848,departures,0.9952941176470588,0.9976470588235294,path1_penalty
ESSA,841,731,726,734,arrivals,0.8632580261593341,0.8727705112960761,path1_penalty
EDDB,840,797,792,795,arrivals,0.9428571428571428,0.9464285714285714,path1_penalty
ESSA,820,792,790,798,departures,0.9634146341463414,0.973170731707317,path1_penalty
EDDL,758,753,750,755,departures,0.9894459102902374,0.996042216358839,path1_penalty
EDDL,751,732,731,737,arrivals,0.9733688415446072,0.9813581890812251,path1_penalty
LFMN,710,691,687,736,arrivals,0.967605633802817,1.036619718309859,path1_penalty
LFMN,707,697,691,694,departures,0.9773691654879774,0.9816124469589816,path1_penalty
LSGG,680,452,445,452,departures,0.6544117647058824,0.6647058823529411,path1_penalty
LSGG,670,650,648,666,arrivals,0.9671641791044776,0.9940298507462687,path1_penalty
LKPR,667,659,658,664,departures,0.9865067466266867,0.9955022488755623,path1_penalty
EFHK,666,577,576,578,arrivals,0.8648648648648649,0.8678678678678678,path1_penalty
EFHK,659,654,654,659,departures,0.992412746585736,1.0,path1_penalty
LKPR,657,620,617,620,arrivals,0.939117199391172,0.943683409436834,path1_penalty
LEAL,599,598,598,598,departures,0.998330550918197,0.998330550918197,path1_penalty
LEAL,599,592,592,592,arrivals,0.988313856427379,0.988313856427379,path1_penalty
EGPH,584,553,553,557,arrivals,0.946917808219178,0.9537671232876712,path1_penalty
LHBP,578,567,566,567,departures,0.9792387543252595,0.9809688581314879,path1_penalty
EGPH,577,573,571,571,departures,0.9896013864818024,0.9896013864818024,path1_penalty
LHBP,577,542,540,543,arrivals,0.9358752166377816,0.9410745233968805,path1_penalty
EGGW,552,532,528,536,arrivals,0.9565217391304348,0.9710144927536232,path1_penalty
EGGW,550,548,538,542,departures,0.9781818181818182,0.9854545454545455,path1_penalty
EDDH,538,532,529,537,departures,0.983271375464684,0.9981412639405205,path1_penalty
EDDH,532,523,521,530,arrivals,0.9793233082706767,0.9962406015037594,path1_penalty
GCLP,521,0,0,0,arrivals,0.0,0.0,path1_penalty
GCLP,520,2,0,0,departures,0.0,0.0,path1_penalty
LLBG,516,457,456,458,arrivals,0.8837209302325582,0.8875968992248062,path1_penalty
EDDK,515,499,499,500,departures,0.9689320388349515,0.970873786407767,path1_penalty
LLBG,513,497,496,497,departures,0.9668615984405458,0.9688109161793372,path1_penalty
LPPR,513,509,508,508,departures,0.9902534113060428,0.9902534113060428,path1_penalty
LPPR,512,482,481,481,arrivals,0.939453125,0.939453125,path1_penalty
LEIB,509,490,490,491,arrivals,0.962671905697446,0.9646365422396856,path1_penalty
EDDK,509,488,485,485,arrivals,0.9528487229862476,0.9528487229862476,path1_penalty
LROP,509,496,494,495,arrivals,0.9705304518664047,0.9724950884086444,path1_penalty
LROP,504,495,494,495,departures,0.9801587301587301,0.9821428571428571,path1_penalty
LEIB,495,418,418,418,departures,0.8444444444444444,0.8444444444444444,path1_penalty
EGBB,474,468,467,467,departures,0.9852320675105485,0.9852320675105485,path1_penalty
EGBB,466,433,432,432,arrivals,0.927038626609442,0.927038626609442,path1_penalty
LIML,465,458,455,464,arrivals,0.978494623655914,0.9978494623655914,path1_penalty
LIME,460,454,451,453,arrivals,0.9804347826086957,0.9847826086956522,path1_penalty
LIML,458,451,451,456,departures,0.9847161572052402,0.9956331877729258,path1_penalty
LIME,453,447,446,446,departures,0.9845474613686535,0.9845474613686535,path1_penalty
LIRN,449,4,0,0,departures,0.0,0.0,path1_penalty
LIRN,447,4,0,0,arrivals,0.0,0.0,path1_penalty
LFML,445,442,441,442,arrivals,0.9910112359550561,0.9932584269662922,path1_penalty
LFML,444,440,439,440,departures,0.9887387387387387,0.990990990990991,path1_penalty
EDDS,440,420,415,419,departures,0.9431818181818182,0.9522727272727273,path1_penalty
EDDS,433,414,414,420,arrivals,0.9561200923787528,0.9699769053117783,path1_penalty
LGIR,430,3,0,0,arrivals,0.0,0.0,path1_penalty
LGIR,424,0,0,0,departures,0.0,0.0,path1_penalty
LIPZ,412,407,407,408,departures,0.9878640776699029,0.9902912621359223,path1_penalty
LFLL,412,401,401,415,arrivals,0.9733009708737864,1.0072815533980584,path1_penalty
LFLL,411,406,406,421,departures,0.9878345498783455,1.024330900243309,path1_penalty
LIPZ,409,390,390,393,arrivals,0.9535452322738386,0.960880195599022,path1_penalty
LPFR,407,403,402,404,arrivals,0.9877149877149877,0.9926289926289926,path1_penalty
LPFR,405,403,400,400,departures,0.9876543209876543,0.9876543209876543,path1_penalty
LYBE,395,374,374,376,arrivals,0.9468354430379747,0.9518987341772152,path1_penalty
LYBE,394,388,388,388,departures,0.9847715736040609,0.9847715736040609,path1_penalty
LICC,391,22,20,20,arrivals,0.05115089514066496,0.05115089514066496,path1_penalty
LICC,390,4,0,0,departures,0.0,0.0,path1_penalty
LTAC,381,2,0,0,departures,0.0,0.0,path1_penalty
LIPE,380,374,374,375,departures,0.9842105263157894,0.9868421052631579,path1_penalty
LIPE,376,373,372,372,arrivals,0.9893617021276596,0.9893617021276596,path1_penalty
LTAC,374,4,0,0,arrivals,0.0,0.0,path1_penalty
LCLK,368,319,316,317,departures,0.8586956521739131,0.8614130434782609,path1_penalty
LCLK,367,356,355,362,arrivals,0.9673024523160763,0.9863760217983651,path1_penalty
GMMN,360,148,147,149,departures,0.4083333333333333,0.41388888888888886,path1_penalty
EPKK,360,351,351,353,departures,0.975,0.9805555555555555,path1_penalty
EGGD,360,343,342,343,arrivals,0.95,0.9527777777777777,path1_penalty
EGGD,359,357,357,357,departures,0.9944289693593314,0.9944289693593314,path1_penalty
LEVC,357,352,352,353,arrivals,0.9859943977591037,0.988795518207283,path1_penalty
GMMN,357,266,266,272,arrivals,0.7450980392156863,0.7619047619047619,path1_penalty
ENBR,357,337,325,335,arrivals,0.9103641456582633,0.938375350140056,path1_penalty
EPKK,356,307,306,307,arrivals,0.8595505617977528,0.8623595505617978,path1_penalty
LEVC,355,318,318,318,departures,0.895774647887324,0.895774647887324,path1_penalty
LFSB,354,349,348,350,departures,0.9830508474576272,0.9887005649717514,path1_penalty
LFSB,352,344,344,345,arrivals,0.9772727272727273,0.9801136363636364,path1_penalty
ENBR,349,342,337,353,departures,0.9656160458452722,1.011461318051576,path1_penalty
LTBJ,346,2,1,1,departures,0.002890173410404624,0.002890173410404624,path1_penalty
LGRP,346,316,315,316,arrivals,0.9104046242774566,0.9132947976878613,path1_penalty
EGPF,346,307,305,308,arrivals,0.8815028901734104,0.8901734104046243,path1_penalty
EGPF,344,324,322,323,departures,0.936046511627907,0.938953488372093,path1_penalty
LTBJ,341,3,0,0,arrivals,0.0,0.0,path1_penalty
LGRP,340,318,318,319,departures,0.9352941176470588,0.9382352941176471,path1_penalty
LMML,326,322,322,325,departures,0.9877300613496932,0.9969325153374233,path1_penalty
LMML,326,320,318,320,arrivals,0.9754601226993865,0.9815950920245399,path1_penalty
LATI,323,2,0,0,arrivals,0.0,0.0,path1_penalty
GCTS,323,0,0,0,arrivals,0.0,0.0,path1_penalty
GCTS,321,2,0,0,departures,0.0,0.0,path1_penalty
GCXO,320,1,0,0,arrivals,0.0,0.0,path1_penalty
GCXO,319,65,65,65,departures,0.20376175548589343,0.20376175548589343,path1_penalty
LATI,316,3,0,0,departures,0.0,0.0,path1_penalty
LICJ,314,120,118,118,arrivals,0.37579617834394907,0.37579617834394907,path1_penalty
LICJ,310,139,139,140,departures,0.4483870967741935,0.45161290322580644,path1_penalty
EBCI,304,304,304,304,departures,1.0,1.0,path1_penalty
EBCI,303,300,299,299,arrivals,0.9867986798679867,0.9867986798679867,path1_penalty
BIKF,297,291,291,292,departures,0.9797979797979798,0.9831649831649831,path1_penalty
BIKF,296,100,99,102,arrivals,0.3344594594594595,0.34459459459459457,path1_penalty
ELLX,294,291,291,291,departures,0.9897959183673469,0.9897959183673469,path1_penalty
ELLX,294,284,284,287,arrivals,0.9659863945578231,0.9761904761904762,path1_penalty
LFBO,293,290,290,291,departures,0.9897610921501706,0.9931740614334471,path1_penalty
LFBO,290,289,287,287,arrivals,0.9896551724137931,0.9896551724137931,path1_penalty
LGTS,281,219,219,222,arrivals,0.7793594306049823,0.7900355871886121,path1_penalty
LTBS,280,5,0,0,arrivals,0.0,0.0,path1_penalty
LGTS,279,116,116,118,departures,0.4157706093189964,0.4229390681003584,path1_penalty
GMMX,279,4,0,0,arrivals,0.0,0.0,path1_penalty
GMMX,278,1,1,1,departures,0.0035971223021582736,0.0035971223021582736,path1_penalty
EVRA,278,228,227,227,arrivals,0.8165467625899281,0.8165467625899281,path1_penalty
LEZL,276,275,274,276,arrivals,0.9927536231884058,1.0,path1_penalty
LEZL,275,274,274,274,departures,0.9963636363636363,0.9963636363636363,path1_penalty
LTBS,273,1,0,0,departures,0.0,0.0,path1_penalty
EVRA,273,270,269,270,departures,0.9853479853479854,0.989010989010989,path1_penalty
LBSF,272,1,0,0,departures,0.0,0.0,path1_penalty
GCRR,269,0,0,0,departures,0.0,0.0,path1_penalty
GCRR,269,0,0,0,arrivals,0.0,0.0,path1_penalty
EGNX,267,264,264,265,departures,0.9887640449438202,0.9925093632958801,path1_penalty
LBSF,267,4,0,0,arrivals,0.0,0.0,path1_penalty
EDDP,261,245,244,245,arrivals,0.9348659003831418,0.9386973180076629,path1_penalty
EPKT,259,241,240,240,departures,0.9266409266409267,0.9266409266409267,path1_penalty
HEGN,258,0,0,0,arrivals,0.0,0.0,path1_penalty
HEGN,257,0,0,0,departures,0.0,0.0,path1_penalty
UGTB,257,1,0,0,departures,0.0,0.0,path1_penalty
LFRS,257,251,248,249,arrivals,0.9649805447470817,0.9688715953307393,path1_penalty
UGTB,257,29,26,27,arrivals,0.10116731517509728,0.10505836575875487,path1_penalty
EPKT,257,237,236,236,arrivals,0.9182879377431906,0.9182879377431906,path1_penalty
LFRS,256,184,184,184,departures,0.71875,0.71875,path1_penalty
EDDP,256,251,251,253,departures,0.98046875,0.98828125,path1_penalty
EGNX,255,240,240,240,arrivals,0.9411764705882353,0.9411764705882353,path1_penalty
LIEO,252,28,25,25,arrivals,0.0992063492063492,0.0992063492063492,path1_penalty
EPGD,248,6,6,6,departures,0.024193548387096774,0.024193548387096774,path1_penalty
LGKR,247,4,0,0,arrivals,0.0,0.0,path1_penalty
EGAA,246,239,205,205,arrivals,0.8333333333333334,0.8333333333333334,path1_penalty
LGKR,244,0,0,0,departures,0.0,0.0,path1_penalty
HECA,244,4,4,4,departures,0.01639344262295082,0.01639344262295082,path1_penalty
EPGD,244,1,0,0,arrivals,0.0,0.0,path1_penalty
EGAA,239,148,148,149,departures,0.6192468619246861,0.6234309623430963,path1_penalty
ENZV,236,71,69,77,departures,0.2923728813559322,0.326271186440678,path1_penalty
ENZV,236,64,61,61,arrivals,0.2584745762711864,0.2584745762711864,path1_penalty
LEBB,235,1,0,0,arrivals,0.0,0.0,path1_penalty
LEBB,234,1,0,0,departures,0.0,0.0,path1_penalty
LTFE,232,179,178,185,arrivals,0.7672413793103449,0.7974137931034483,path1_penalty
HECA,231,39,36,36,arrivals,0.15584415584415584,0.15584415584415584,path1_penalty
LFPB,230,221,221,238,departures,0.9608695652173913,1.0347826086956522,path1_penalty
LIBD,229,1,0,0,arrivals,0.0,0.0,path1_penalty
LIBD,228,2,0,0,departures,0.0,0.0,path1_penalty
LIEO,228,15,9,9,departures,0.039473684210526314,0.039473684210526314,path1_penalty
LIRP,228,148,145,145,arrivals,0.6359649122807017,0.6359649122807017,path1_penalty
UUWW,227,7,4,4,arrivals,0.01762114537444934,0.01762114537444934,path1_penalty
LEMH,226,191,191,191,arrivals,0.8451327433628318,0.8451327433628318,path1_penalty
LFBD,225,222,222,224,departures,0.9866666666666667,0.9955555555555555,path1_penalty
LFPB,225,218,168,172,arrivals,0.7466666666666667,0.7644444444444445,path1_penalty
LEMH,222,174,174,174,departures,0.7837837837837838,0.7837837837837838,path1_penalty
LTFE,220,6,3,3,departures,0.013636363636363636,0.013636363636363636,path1_penalty
LIRP,220,42,41,41,departures,0.18636363636363637,0.18636363636363637,path1_penalty
ENVA,219,208,208,230,arrivals,0.9497716894977168,1.0502283105022832,path1_penalty
LFBD,219,215,215,217,arrivals,0.9817351598173516,0.9908675799086758,path1_penalty
LUKK,217,2,0,0,departures,0.0,0.0,path1_penalty
ENVA,217,210,199,202,departures,0.9170506912442397,0.9308755760368663,path1_penalty
LUKK,217,3,0,0,arrivals,0.0,0.0,path1_penalty
LDSP,216,3,0,0,departures,0.0,0.0,path1_penalty
ESGG,216,214,214,214,departures,0.9907407407407407,0.9907407407407407,path1_penalty
UUWW,216,1,1,1,departures,0.004629629629629629,0.004629629629629629,path1_penalty
LDZA,215,3,0,0,departures,0.0,0.0,path1_penalty
LDSP,215,5,0,0,arrivals,0.0,0.0,path1_penalty
LDZA,215,207,206,213,arrivals,0.958139534883721,0.9906976744186047,path1_penalty
ESGG,214,208,208,210,arrivals,0.9719626168224299,0.9813084112149533,path1_penalty
UUEE,214,1,1,3,arrivals,0.004672897196261682,0.014018691588785047,path1_penalty
EDDV,213,210,210,211,departures,0.9859154929577465,0.9906103286384976,path1_penalty
GCFV,212,0,0,0,departures,0.0,0.0,path1_penalty
UUEE,212,2,2,2,departures,0.009433962264150943,0.009433962264150943,path1_penalty
EGNT,211,199,199,199,departures,0.943127962085308,0.943127962085308,path1_penalty
GCFV,211,2,0,0,arrivals,0.0,0.0,path1_penalty
EGNT,211,184,184,184,arrivals,0.8720379146919431,0.8720379146919431,path1_penalty
EDDV,209,202,202,203,arrivals,0.9665071770334929,0.9712918660287081,path1_penalty
EGGP,208,204,203,206,departures,0.9759615384615384,0.9903846153846154,path1_penalty
EGGP,206,194,194,201,arrivals,0.941747572815534,0.9757281553398058,path1_penalty
LIRQ,202,1,1,1,departures,0.0049504950495049506,0.0049504950495049506,path1_penalty
EDDN,201,195,194,196,departures,0.9651741293532339,0.9751243781094527,path1_penalty
EDDN,199,192,191,196,arrivals,0.9597989949748744,0.9849246231155779,path1_penalty
LGSA,199,18,16,16,arrivals,0.08040201005025126,0.08040201005025126,path1_penalty
EGLC,198,198,198,252,departures,1.0,1.2727272727272727,path1_penalty
LIRQ,198,33,31,31,arrivals,0.15656565656565657,0.15656565656565657,path1_penalty
LGSA,196,14,14,14,departures,0.07142857142857142,0.07142857142857142,path1_penalty
LIEE,195,1,1,1,arrivals,0.005128205128205128,0.005128205128205128,path1_penalty
EPWR,194,189,189,190,arrivals,0.9742268041237113,0.979381443298969,path1_penalty
EPWR,193,190,190,190,departures,0.9844559585492227,0.9844559585492227,path1_penalty
EGNM,193,173,173,176,arrivals,0.8963730569948186,0.9119170984455959,path1_penalty
UDYZ,192,1,0,0,departures,0.0,0.0,path1_penalty
UDYZ,192,1,0,0,arrivals,0.0,0.0,path1_penalty
LIEE,191,1,0,0,departures,0.0,0.0,path1_penalty
EHEH,191,191,189,189,departures,0.9895287958115183,0.9895287958115183,path1_penalty
EGNM,190,185,184,184,departures,0.968421052631579,0.968421052631579,path1_penalty
EHEH,190,187,186,187,arrivals,0.9789473684210527,0.9842105263157894,path1_penalty
EYVI,189,116,115,118,arrivals,0.6084656084656085,0.6243386243386243,path1_penalty
EGLC,189,189,189,276,arrivals,1.0,1.4603174603174602,path1_penalty
EYVI,186,175,175,177,departures,0.9408602150537635,0.9516129032258065,path1_penalty
DAAG,186,5,4,4,departures,0.021505376344086023,0.021505376344086023,path1_penalty
DTTA,186,0,0,0,arrivals,0.0,0.0,path1_penalty
DTTA,185,2,0,0,departures,0.0,0.0,path1_penalty
DAAG,184,93,93,94,arrivals,0.5054347826086957,0.5108695652173914,path1_penalty
LFOB,181,172,172,172,departures,0.9502762430939227,0.9502762430939227,path1_penalty
LFOB,181,177,177,177,arrivals,0.9779005524861878,0.9779005524861878,path1_penalty
LDDU,180,4,0,0,arrivals,0.0,0.0,path1_penalty
LGKO,178,168,168,169,departures,0.9438202247191011,0.949438202247191,path1_penalty
LDDU,177,1,0,0,departures,0.0,0.0,path1_penalty
LGKO,177,166,166,169,arrivals,0.9378531073446328,0.9548022598870056,path1_penalty
EETN,162,142,142,142,arrivals,0.8765432098765432,0.8765432098765432,path1_penalty
EPPO,161,156,156,156,departures,0.968944099378882,0.968944099378882,path1_penalty
HESH,161,0,0,0,arrivals,0.0,0.0,path1_penalty
UMKK,160,1,0,0,departures,0.0,0.0,path1_penalty
EETN,159,149,149,150,departures,0.9371069182389937,0.9433962264150944,path1_penalty
LPMA,159,153,153,153,departures,0.9622641509433962,0.9622641509433962,path1_penalty
HESH,159,0,0,0,departures,0.0,0.0,path1_penalty
UMKK,159,0,0,3,arrivals,0.0,0.018867924528301886,path1_penalty
LPMA,158,14,14,18,arrivals,0.08860759493670886,0.11392405063291139,path1_penalty
LIMF,157,153,151,152,departures,0.9617834394904459,0.9681528662420382,path1_penalty
LIMF,157,155,155,158,arrivals,0.9872611464968153,1.0063694267515924,path1_penalty
LIRA,156,153,153,153,arrivals,0.9807692307692307,0.9807692307692307,path1_penalty
LIRA,154,152,150,154,departures,0.974025974025974,1.0,path1_penalty
EPPO,154,148,148,148,arrivals,0.961038961038961,0.961038961038961,path1_penalty
EKBI,154,150,149,150,arrivals,0.9675324675324676,0.974025974025974,path1_penalty
LPPD,153,42,42,42,departures,0.27450980392156865,0.27450980392156865,path1_penalty
EKBI,152,146,146,147,departures,0.9605263157894737,0.9671052631578947,path1_penalty
LPPD,151,92,91,93,arrivals,0.6026490066225165,0.6158940397350994,path1_penalty
ULLI,148,1,1,1,arrivals,0.006756756756756757,0.006756756756756757,path1_penalty
OLBA,144,8,5,5,departures,0.034722222222222224,0.034722222222222224,path1_penalty
LIPX,144,120,119,119,departures,0.8263888888888888,0.8263888888888888,path1_penalty
OLBA,144,17,16,17,arrivals,0.1111111111111111,0.11805555555555555,path1_penalty
ENTC,143,7,0,0,arrivals,0.0,0.0,path1_penalty
ULLI,142,0,0,0,departures,0.0,0.0,path1_penalty
